business_id,review,star
pomGBqfbxcqPv14c3XH-ZQ,fiance decided check place via referral friend waited minutes seated fine busy time sat though waitress nice really slow attending table food finally came table looked though sitting awhile know put fresh beans plate moistness looked like dried old beans along fiance plate also received taco literally shell cooked though took package onto plate heating waitress believe physically touch shell raw agreed seemed taken back main course dish cold inside brought believe frozen reheated plate im vegetarian found something suitable enough volcanes asked waitress leave cheese side vegan vegetarian waiting hour get food different waitress finally brought plates meal cheese top since waiting long like screw eat though found guacamole pico jalapenos im allergic unfortunately sent plate back since really vegan friendly restaurant settled spanish rice tasted like came box hype restaurant puts extremely priced get service horrible wouldnt recommend place reason gave two stars ambiance physical restaurant nice,2
eJKnymd0BywNPrJw1IuXVw,fantastic service servers name mark amazingly friendly guy menu little bit everyone vegan whole portion menu dedicated vegans super stoked food fantastic live singer really lit room service timely enjoyable kudos,5
-6tvduBzjLI1ISfs3F_qTg,ensalada fila delicious salad know salads others party loved food well delicious live far away come next visit fun place great food friendly service loud atmosphere place quiet dinner fun even kid friendly,5
5sTFevXhGx01eLT4wF7Urg,get sense place still new working things host professional perfectly dressed helpful entire time could tell wait staff good sat bar area two bartenders almost ever seat filled bar people waited long drink finally friend interrupted someone brought drink taste like tequila tasted like koolaid glass mention host took bill thanks ordered little food calamari weird fried fine calamari prepared different ways still weird could finish shape look anything like squid normally looks consistency weird almost like fake crap meat calamari version decor amazing location great looks like really making great effort hopefully well go back months see going,3
gE07l6v5mp5TPM4awcm5Xg,really like place small cozy lots tvs see whatever team cheering excited see sam adams octoberfest tap happen many places wings also good bit small got wings ordered made size nice staff think spending lots game days,5
9i7m5zn2ky8Z63dth11UWg,food good three us party ordered different items happy quality ordered prices cheapest hey get pay wally little small wait table waiting area however crowded mean something wrong means right ca wait go back,4
pgK0mBQLth1C3DubvmWH3w,place stinks definitely going coming place tried rip happy,1
EgtyW19V-64c6PmRuvzSEA,great beer great food great service speedbump ipa really good like going places asking favorite dish bartender suggested steak salad good ca wait come back,4
64dfRmMmUsOdLnkBOtzp4w,gallo blanco one favorites phoenix ceviche guacamole unbeatable tacos super yummy carne asada favorite love fresh ingredients great flavors service hit miss food worth,4
RU2VtVZG8to-XVEHD-2qag,underwhelmed let start positives nice patio good drink menu friendly service tried local breeze shortly opened really liked however returned recently find changed menu mediocre food current menu mish mosh steaks lavosh pizzas random sandwiches could quite make connection found taste many great restaurant options downtown would first choice,2
-YR7K3rw6VAQ1-MjslvsoQ,know much haters restaurant times actually liked food family ordered tuna sashimi looked fresh amazing also day express menu thought cheap listen haters,4
oKZPgeCOxnVSxudYcn1OtQ,nice atmosphere service bad enjoyed first time decided buy living social deal brunch back october excited use due work travel coupon reached expiration date refused take coupon expiry even though deal via livingsocial left voicemail manager never contacted may lost sadly feel like supporting business appreciate repeated customers advise buying deals make sure stick reservation coupon expiration date cibo budge however use face value anytime really excited use expired coupon get money back happier many deserving restaurants offer great food service,1
3kdSl5mo9dWC4clrQjEDGg,place eggcellent definitely return ulises waiter courteous helpful quick got corned beef hash meal homemade corned beef hash awesome eggs well prepared banana nut muffin good liked fact wasnt oily many muffins toast coffee ok complaining fantastic restaurant anyone would lucky nearby,4
PXShA3JZMXr2mEH3on5clw,still good food excellent value relative strip today eggs gravy biscuits amazing potatoes came fresh almost inedible side sausage came halfway meal usually come service really good today restaurant pretty busy noon friday service bit frantic times hard get waiter even bother giving name asking yelp review perhaps already knew things bit subpar receipt listed cj waiter still average good restaurant recommend,3
anrLWKAKm3hFLcJpbhEDUg,best service location staff always courteous prompt helpful food well ihop staff makes shortcomings food,4
tMYYSWyTppDcF070Hmy-kQ,excellent addition vegas culinary scene staff helpful expedient food extraordinary working way menu far order disappointed also soda preservative free using natural sugar amazing,5
xjjxHavx4RIiW6zS6rasGA,swung thru dinner wanting eat long time sat bar service little slow people bar ordered fried calamari good bit chewy liking served marinara sauce entree ordered braised short rib spinach gnocchi boyfriend ordered scallops short rib good issue dish two decent size portions meat served six tiny pieces gnocchi plate gravy ate one piece short rib gnocchi went pretty left one chunk meat nothing else eat dish needs something else gnocchi boyfriend liked scallops everything good great,3
PNTyiqS7R-0c1ofxOfDijQ,one amazing foods long time place also charming romantic professional pleasant staff,5
tsDdetbc4qtzgAPtcLH87A,first time months ago service slow food month wait girlfriend decided give another go get bar thursday full takes minutes get drink another put order burger grilled cheese slow still took considering waiter like tables whatever waited waited waited minutes told kitchen moving slow place practically empty make sense gf never got offered chance order drink whole time food still come leave felt worse table behind us kids ordered us also food ca recommend place leave food never came,1
